datetime_UTC,site_id,depth_m,replicate,is_timeseries,volumetric_water_content_m3_m3,gravimetric_water_content_gH2O_gs,water_potential_kPa
2018-06-14 06:00:00+00:00,001-ER18,0.2,1,False,0.056,,
2018-06-14 06:00:00+00:00,001-ER18,0.2,2,False,0.032,,
2018-06-14 06:00:00+00:00,002-ER18,0.2,1,False,0.056,,
2018-06-14 06:00:00+00:00,002-ER18,0.2,2,False,0.039,,
2018-06-14 06:00:00+00:00,003-ER18,0.2,1,False,0.048,,
2018-06-14 06:00:00+00:00,003-ER18,0.2,2,False,0.073,,
2018-06-14 06:00:00+00:00,004-ER18,0.2,1,False,0.075,,
2018-06-14 06:00:00+00:00,004-ER18,0.2,2,False,0.078,,
2018-06-14 06:00:00+00:00,005-ER18,0.2,1,False,0.056,,
2018-06-14 06:00:00+00:00,005-ER18,0.2,2,False,0.075,,
2018-06-14 06:00:00+00:00,006-ER18,0.2,1,False,0.053,,
2018-06-14 06:00:00+00:00,006-ER18,0.2,2,False,0.053,,
2018-06-14 06:00:00+00:00,007-ER18,0.2,1,False,0.042,,
2018-06-14 06:00:00+00:00,007-ER18,0.2,2,False,0.062,,
2018-06-14 06:00:00+00:00,008-ER18,0.2,1,False,0.056,,
2018-06-14 06:00:00+00:00,008-ER18,0.2,2,False,0.034,,
2018-06-14 06:00:00+00:00,009-ER18,0.2,1,False,0.064,,
2018-06-14 06:00:00+00:00,009-ER18,0.2,2,False,0.114,,
2018-06-14 06:00:00+00:00,021-ER18,0.2,1,False,0.145,,
2018-06-14 06:00:00+00:00,021-ER18,0.2,2,False,0.123,,
2018-06-14 06:00:00+00:00,022-ER18,0.2,1,False,0.198,,
2018-06-14 06:00:00+00:00,022-ER18,0.2,2,False,0.217,,
2018-06-14 06:00:00+00:00,023-ER18,0.2,1,False,0.1,,
2018-06-14 06:00:00+00:00,023-ER18,0.2,2,False,0.053,,
2018-06-14 06:00:00+00:00,024-ER18,0.2,1,False,0.248,,
2018-06-14 06:00:00+00:00,024-ER18,0.2,2,False,0.231,,
2018-06-14 06:00:00+00:00,026-ER18,0.2,1,False,0.028,,
2018-06-14 06:00:00+00:00,026-ER18,0.2,2,False,0.042,,
2018-06-14 06:00:00+00:00,027-ER18,0.2,1,False,0.0,,
2018-06-14 06:00:00+00:00,027-ER18,0.2,2,False,0.0,,
2018-06-14 06:00:00+00:00,028-ER18,0.2,1,False,0.137,,
2018-06-14 06:00:00+00:00,028-ER18,0.2,2,False,0.114,,
2018-06-14 06:00:00+00:00,029-ER18,0.2,1,False,0.012,,
2018-06-14 06:00:00+00:00,029-ER18,0.2,2,False,0.059,,
2018-06-14 06:00:00+00:00,030-ER18,0.2,1,False,0.031,,
2018-06-14 06:00:00+00:00,030-ER18,0.2,2,False,0.023,,
2018-06-14 06:00:00+00:00,031-ER18,0.2,1,False,0.025,,
2018-06-14 06:00:00+00:00,031-ER18,0.2,2,False,0.014,,
2018-06-15 06:00:00+00:00,010-ER18,0.2,1,False,0.114,,
2018-06-15 06:00:00+00:00,010-ER18,0.2,2,False,0.114,,
2018-06-15 06:00:00+00:00,011-ER18,0.2,1,False,0.112,,
2018-06-15 06:00:00+00:00,011-ER18,0.2,2,False,0.142,,
2018-06-15 06:00:00+00:00,012-ER18,0.2,1,False,0.084,,
2018-06-15 06:00:00+00:00,012-ER18,0.2,2,False,0.109,,
2018-06-15 06:00:00+00:00,013-ER18,0.2,1,False,0.059,,
2018-06-15 06:00:00+00:00,013-ER18,0.2,2,False,0.092,,
2018-06-15 06:00:00+00:00,014-ER18,0.2,1,False,0.092,,
2018-06-15 06:00:00+00:00,014-ER18,0.2,2,False,0.064,,
2018-06-15 06:00:00+00:00,015-ER18,0.2,1,False,0.162,,
