datetime_UTC,site_id,depth_m,replicate,is_timeseries,volumetric_water_content_m3_m3,gravimetric_water_content_gH2O_gs,water_potential_kPa
2021-06-23 15:30:00+00:00,low_aspen,0.05,1,True,0.031,,
2021-06-23 15:30:00+00:00,low_aspen,0.15,1,True,0.084,,
2021-06-23 15:30:00+00:00,low_aspen,0.5,1,True,0.104,,
2021-06-23 16:00:00+00:00,low_aspen,0.05,1,True,0.031,,
2021-06-23 16:00:00+00:00,low_aspen,0.15,1,True,0.084,,
2021-06-23 16:00:00+00:00,low_aspen,0.5,1,True,0.104,,
2021-06-23 16:30:00+00:00,low_aspen,0.05,1,True,0.031,,
2021-06-23 16:30:00+00:00,low_aspen,0.15,1,True,0.084,,
2021-06-23 16:30:00+00:00,low_aspen,0.5,1,True,0.105,,
2021-06-23 17:00:00+00:00,low_aspen,0.05,1,True,0.031,,
2021-06-23 17:00:00+00:00,low_aspen,0.15,1,True,0.084,,
2021-06-23 17:00:00+00:00,low_aspen,0.5,1,True,0.105,,
2021-06-23 17:30:00+00:00,low_aspen,0.05,1,True,0.031,,
2021-06-23 17:30:00+00:00,low_aspen,0.15,1,True,0.084,,
2021-06-23 17:30:00+00:00,low_aspen,0.5,1,True,0.105,,
2021-06-23 18:00:00+00:00,low_aspen,0.05,1,True,0.032,,
2021-06-23 18:00:00+00:00,low_aspen,0.15,1,True,0.084,,
2021-06-23 18:00:00+00:00,low_aspen,0.5,1,True,0.105,,
2021-06-23 18:30:00+00:00,low_aspen,0.05,1,True,0.032,,
2021-06-23 18:30:00+00:00,low_aspen,0.15,1,True,0.083,,
2021-06-23 18:30:00+00:00,low_aspen,0.5,1,True,0.105,,
2021-06-23 19:00:00+00:00,low_aspen,0.05,1,True,0.032,,
2021-06-23 19:00:00+00:00,low_aspen,0.15,1,True,0.083,,
2021-06-23 19:00:00+00:00,low_aspen,0.5,1,True,0.105,,
2021-06-23 19:30:00+00:00,low_aspen,0.05,1,True,0.032,,
2021-06-23 19:30:00+00:00,low_aspen,0.15,1,True,0.083,,
2021-06-23 19:30:00+00:00,low_aspen,0.5,1,True,0.104,,
2021-06-23 20:00:00+00:00,low_aspen,0.05,1,True,0.032,,
2021-06-23 20:00:00+00:00,low_aspen,0.15,1,True,0.083,,
2021-06-23 20:00:00+00:00,low_aspen,0.5,1,True,0.104,,
2021-06-23 20:30:00+00:00,low_aspen,0.05,1,True,0.032,,
2021-06-23 20:30:00+00:00,low_aspen,0.15,1,True,0.083,,
2021-06-23 20:30:00+00:00,low_aspen,0.5,1,True,0.104,,
2021-06-23 21:00:00+00:00,low_aspen,0.05,1,True,0.032,,
2021-06-23 21:00:00+00:00,low_aspen,0.15,1,True,0.083,,
2021-06-23 21:00:00+00:00,low_aspen,0.5,1,True,0.105,,
2021-06-23 21:30:00+00:00,low_aspen,0.05,1,True,0.032,,
2021-06-23 21:30:00+00:00,low_aspen,0.15,1,True,0.083,,
2021-06-23 21:30:00+00:00,low_aspen,0.5,1,True,0.105,,
2021-06-23 22:00:00+00:00,low_aspen,0.05,1,True,0.032,,
2021-06-23 22:00:00+00:00,low_aspen,0.15,1,True,0.083,,
2021-06-23 22:00:00+00:00,low_aspen,0.5,1,True,0.105,,
2021-06-23 22:30:00+00:00,low_aspen,0.05,1,True,0.032,,
2021-06-23 22:30:00+00:00,low_aspen,0.15,1,True,0.083,,
2021-06-23 22:30:00+00:00,low_aspen,0.5,1,True,0.105,,
2021-06-23 23:00:00+00:00,low_aspen,0.05,1,True,0.032,,
2021-06-23 23:00:00+00:00,low_aspen,0.15,1,True,0.083,,
2021-06-23 23:00:00+00:00,low_aspen,0.5,1,True,0.105,,
2021-06-23 23:30:00+00:00,low_aspen,0.05,1,True,0.032,,
