datetime_UTC,site_id,depth_m,replicate,is_timeseries,volumetric_water_content_m3_m3,gravimetric_water_content_gH2O_gs,water_potential_kPa
2022-06-16 00:00:00+00:00,P1,0.15,1,True,,,-6.05
2022-06-16 00:00:00+00:00,P1,0.3,1,True,,,-24.3
2022-06-16 00:00:00+00:00,P1,0.6,1,True,,,-23.0
2022-06-16 00:00:00+00:00,P2,0.15,1,True,,,-21.65
2022-06-16 00:00:00+00:00,P2,0.3,1,True,,,-18.25
2022-06-16 00:00:00+00:00,P2,0.6,1,True,,,-15.3
2022-06-17 00:00:00+00:00,P1,0.15,1,True,,,-20.15
2022-06-17 00:00:00+00:00,P1,0.3,1,True,,,-46.9
2022-06-17 00:00:00+00:00,P1,0.6,1,True,,,-25.35
2022-06-17 00:00:00+00:00,P2,0.15,1,True,,,-39.75
2022-06-17 00:00:00+00:00,P2,0.3,1,True,,,-31.95
2022-06-17 00:00:00+00:00,P2,0.6,1,True,,,-31.7
2022-06-18 00:00:00+00:00,P1,0.15,1,True,,,-34.65
2022-06-18 00:00:00+00:00,P1,0.3,1,True,,,-72.65
2022-06-18 00:00:00+00:00,P1,0.6,1,True,,,-24.35
2022-06-18 00:00:00+00:00,P2,0.15,1,True,,,-64.65
2022-06-18 00:00:00+00:00,P2,0.3,1,True,,,-47.7
2022-06-18 00:00:00+00:00,P2,0.6,1,True,,,-46.8
2022-06-19 00:00:00+00:00,P1,0.15,1,True,,,-32.3
2022-06-19 00:00:00+00:00,P1,0.3,1,True,,,-91.5
2022-06-19 00:00:00+00:00,P1,0.6,1,True,,,-23.6
2022-06-19 00:00:00+00:00,P2,0.15,1,True,,,-46.15
2022-06-19 00:00:00+00:00,P2,0.3,1,True,,,-62.0
2022-06-19 00:00:00+00:00,P2,0.6,1,True,,,-56.15
2022-06-20 00:00:00+00:00,P1,0.15,1,True,,,-21.7
2022-06-20 00:00:00+00:00,P1,0.3,1,True,,,-102.85
2022-06-20 00:00:00+00:00,P1,0.6,1,True,,,-23.1
2022-06-20 00:00:00+00:00,P2,0.15,1,True,,,-17.05
2022-06-20 00:00:00+00:00,P2,0.3,1,True,,,-71.9
2022-06-20 00:00:00+00:00,P2,0.6,1,True,,,-62.4
2022-06-21 00:00:00+00:00,P1,0.15,1,True,,,-21.1
2022-06-21 00:00:00+00:00,P1,0.3,1,True,,,-113.25
2022-06-21 00:00:00+00:00,P1,0.6,1,True,,,-23.0
2022-06-21 00:00:00+00:00,P2,0.15,1,True,,,-18.9
2022-06-21 00:00:00+00:00,P2,0.3,1,True,,,-81.75
2022-06-21 00:00:00+00:00,P2,0.6,1,True,,,-66.8
2022-06-22 00:00:00+00:00,P1,0.15,1,True,,,-22.3
2022-06-22 00:00:00+00:00,P1,0.3,1,True,,,-122.5
2022-06-22 00:00:00+00:00,P1,0.6,1,True,,,-23.0
2022-06-22 00:00:00+00:00,P2,0.15,1,True,,,-23.3
2022-06-22 00:00:00+00:00,P2,0.3,1,True,,,-93.6
2022-06-22 00:00:00+00:00,P2,0.6,1,True,,,-70.7
2022-06-23 00:00:00+00:00,P1,0.15,1,True,,,-24.5
2022-06-23 00:00:00+00:00,P1,0.3,1,True,,,-131.7
2022-06-23 00:00:00+00:00,P1,0.6,1,True,,,-23.1
2022-06-23 00:00:00+00:00,P2,0.15,1,True,,,-28.15
2022-06-23 00:00:00+00:00,P2,0.3,1,True,,,-105.45
2022-06-23 00:00:00+00:00,P2,0.6,1,True,,,-74.3
2022-06-24 00:00:00+00:00,P1,0.15,1,True,,,-27.0
