datetime_UTC,site_id,depth_m,replicate,is_timeseries,volumetric_water_content_m3_m3,gravimetric_water_content_gH2O_gs,water_potential_kPa
2017-05-26 20:00:00+00:00,ER-LMB1L,,1,True,0.2109,,
2017-05-26 20:00:00+00:00,ER-LMB1R,,1,True,0.0896,,
2017-05-26 20:00:00+00:00,ER-LMB2L,,1,True,0.2254,,
2017-05-26 20:00:00+00:00,ER-LMB2R,,1,True,0.2254,,
2017-05-26 21:00:00+00:00,ER-LMB1L,,1,True,0.2124,,
2017-05-26 21:00:00+00:00,ER-LMB1R,,1,True,0.0896,,
2017-05-26 21:00:00+00:00,ER-LMB2L,,1,True,0.2254,,
2017-05-26 21:00:00+00:00,ER-LMB2R,,1,True,0.2247,,
2017-05-26 22:00:00+00:00,ER-LMB1L,,1,True,0.2138,,
2017-05-26 22:00:00+00:00,ER-LMB1R,,1,True,0.0933,,
2017-05-26 22:00:00+00:00,ER-LMB2L,,1,True,0.2262,,
2017-05-26 22:00:00+00:00,ER-LMB2R,,1,True,0.2247,,
2017-05-26 23:00:00+00:00,ER-LMB1L,,1,True,0.2138,,
2017-05-26 23:00:00+00:00,ER-LMB1R,,1,True,0.0983,,
2017-05-26 23:00:00+00:00,ER-LMB2L,,1,True,0.2262,,
2017-05-26 23:00:00+00:00,ER-LMB2R,,1,True,0.224,,
2017-05-27 00:00:00+00:00,ER-LMB1L,,1,True,0.2138,,
2017-05-27 00:00:00+00:00,ER-LMB1R,,1,True,0.0976,,
2017-05-27 00:00:00+00:00,ER-LMB2L,,1,True,0.2262,,
2017-05-27 00:00:00+00:00,ER-LMB2R,,1,True,0.2233,,
2017-05-27 01:00:00+00:00,ER-LMB1L,,1,True,0.2131,,
2017-05-27 01:00:00+00:00,ER-LMB1R,,1,True,0.0969,,
2017-05-27 01:00:00+00:00,ER-LMB2L,,1,True,0.2262,,
2017-05-27 01:00:00+00:00,ER-LMB2R,,1,True,0.2233,,
2017-05-27 02:00:00+00:00,ER-LMB1L,,1,True,0.2116,,
2017-05-27 02:00:00+00:00,ER-LMB1R,,1,True,0.1005,,
2017-05-27 02:00:00+00:00,ER-LMB2L,,1,True,0.2262,,
2017-05-27 02:00:00+00:00,ER-LMB2R,,1,True,0.2233,,
2017-05-27 03:00:00+00:00,ER-LMB1L,,1,True,0.2102,,
2017-05-27 03:00:00+00:00,ER-LMB1R,,1,True,0.1005,,
2017-05-27 03:00:00+00:00,ER-LMB2L,,1,True,0.2269,,
2017-05-27 03:00:00+00:00,ER-LMB2R,,1,True,0.2225,,
2017-05-27 04:00:00+00:00,ER-LMB1L,,1,True,0.2087,,
2017-05-27 04:00:00+00:00,ER-LMB1R,,1,True,0.1012,,
2017-05-27 04:00:00+00:00,ER-LMB2L,,1,True,0.2262,,
2017-05-27 04:00:00+00:00,ER-LMB2R,,1,True,0.2218,,
2017-05-27 05:00:00+00:00,ER-LMB1L,,1,True,0.2073,,
2017-05-27 05:00:00+00:00,ER-LMB1R,,1,True,0.1005,,
2017-05-27 05:00:00+00:00,ER-LMB2L,,1,True,0.2262,,
2017-05-27 05:00:00+00:00,ER-LMB2R,,1,True,0.2204,,
2017-05-27 06:00:00+00:00,ER-LMB1L,,1,True,0.2066,,
2017-05-27 06:00:00+00:00,ER-LMB1R,,1,True,0.1005,,
2017-05-27 06:00:00+00:00,ER-LMB2L,,1,True,0.2262,,
2017-05-27 06:00:00+00:00,ER-LMB2R,,1,True,0.2204,,
2017-05-27 07:00:00+00:00,ER-LMB1L,,1,True,0.2066,,
2017-05-27 07:00:00+00:00,ER-LMB1R,,1,True,0.1012,,
2017-05-27 07:00:00+00:00,ER-LMB2L,,1,True,0.2262,,
2017-05-27 07:00:00+00:00,ER-LMB2R,,1,True,0.2196,,
2017-05-27 08:00:00+00:00,ER-LMB1L,,1,True,0.2058,,
