datetime_UTC,site_id,depth_m,replicate,is_timeseries,volumetric_water_content_m3_m3,gravimetric_water_content_gH2O_gs,water_potential_kPa
2016-06-20 21:00:00+00:00,BM,0.1,1,True,0.1194,,
2016-06-20 21:00:00+00:00,BM,0.2,1,True,0.1087,,
2016-06-20 21:00:00+00:00,BM,0.3,1,True,0.1859,,
2016-06-20 21:00:00+00:00,BM,0.5,1,True,0.1866,,
2016-06-20 21:00:00+00:00,BM,0.75,1,True,0.2233,,
2016-06-20 21:00:00+00:00,BM,1.0,1,True,0.387,,
2016-06-20 21:00:00+00:00,BM,1.3,1,True,0.3865,,
2016-06-20 22:00:00+00:00,BM,0.1,1,True,0.12,,
2016-06-20 22:00:00+00:00,BM,0.2,1,True,0.1086,,
2016-06-20 22:00:00+00:00,BM,0.3,1,True,0.1859,,
2016-06-20 22:00:00+00:00,BM,0.5,1,True,0.1859,,
2016-06-20 22:00:00+00:00,BM,0.75,1,True,0.2233,,
2016-06-20 22:00:00+00:00,BM,1.0,1,True,0.3864,,
2016-06-20 22:00:00+00:00,BM,1.3,1,True,0.3865,,
2016-06-20 23:00:00+00:00,BM,0.1,1,True,0.1206,,
2016-06-20 23:00:00+00:00,BM,0.2,1,True,0.1086,,
2016-06-20 23:00:00+00:00,BM,0.3,1,True,0.1852,,
2016-06-20 23:00:00+00:00,BM,0.5,1,True,0.1859,,
2016-06-20 23:00:00+00:00,BM,0.75,1,True,0.2233,,
2016-06-20 23:00:00+00:00,BM,1.0,1,True,0.3864,,
2016-06-20 23:00:00+00:00,BM,1.3,1,True,0.3865,,
2016-06-21 00:00:00+00:00,BM,0.1,1,True,0.1212,,
2016-06-21 00:00:00+00:00,BM,0.2,1,True,0.1086,,
2016-06-21 00:00:00+00:00,BM,0.3,1,True,0.1851,,
2016-06-21 00:00:00+00:00,BM,0.5,1,True,0.1852,,
2016-06-21 00:00:00+00:00,BM,0.75,1,True,0.2233,,
2016-06-21 00:00:00+00:00,BM,1.0,1,True,0.3864,,
2016-06-21 00:00:00+00:00,BM,1.3,1,True,0.3865,,
2016-06-21 01:00:00+00:00,BM,0.1,1,True,0.1212,,
2016-06-21 01:00:00+00:00,BM,0.2,1,True,0.1092,,
2016-06-21 01:00:00+00:00,BM,0.3,1,True,0.1845,,
2016-06-21 01:00:00+00:00,BM,0.5,1,True,0.1852,,
2016-06-21 01:00:00+00:00,BM,0.75,1,True,0.2226,,
2016-06-21 01:00:00+00:00,BM,1.0,1,True,0.3864,,
2016-06-21 01:00:00+00:00,BM,1.3,1,True,0.3865,,
2016-06-21 02:00:00+00:00,BM,0.1,1,True,0.1211,,
2016-06-21 02:00:00+00:00,BM,0.2,1,True,0.1092,,
2016-06-21 02:00:00+00:00,BM,0.3,1,True,0.1845,,
2016-06-21 02:00:00+00:00,BM,0.5,1,True,0.1845,,
2016-06-21 02:00:00+00:00,BM,0.75,1,True,0.2226,,
2016-06-21 02:00:00+00:00,BM,1.0,1,True,0.3864,,
2016-06-21 02:00:00+00:00,BM,1.3,1,True,0.3865,,
2016-06-21 03:00:00+00:00,BM,0.1,1,True,0.1212,,
2016-06-21 03:00:00+00:00,BM,0.2,1,True,0.1099,,
2016-06-21 03:00:00+00:00,BM,0.3,1,True,0.1844,,
2016-06-21 03:00:00+00:00,BM,0.5,1,True,0.1845,,
2016-06-21 03:00:00+00:00,BM,0.75,1,True,0.2226,,
2016-06-21 03:00:00+00:00,BM,1.0,1,True,0.3864,,
2016-06-21 03:00:00+00:00,BM,1.3,1,True,0.3865,,
