datetime_UTC,site_id,depth_m,replicate,is_timeseries,volumetric_water_content_m3_m3,gravimetric_water_content_gH2O_gs,water_potential_kPa
2019-10-13 00:00:00+00:00,ER_SMN4B,0.1,1,True,0.107465103,,-3973.069336
2019-10-13 00:00:00+00:00,ER_SMN4B,0.3,1,True,0.12989381,,
2019-10-13 00:00:00+00:00,ER_SMN4B,0.4,1,True,0.161829755,,-11366.48438
2019-10-13 01:00:00+00:00,ER_SMN4B,0.1,1,True,0.107007027,,-3914.048096
2019-10-13 01:00:00+00:00,ER_SMN4B,0.3,1,True,0.130332962,,
2019-10-13 01:00:00+00:00,ER_SMN4B,0.4,1,True,0.161829755,,-11421.5791
2019-10-13 02:00:00+00:00,ER_SMN4B,0.1,1,True,0.106089734,,-3964.844482
2019-10-13 02:00:00+00:00,ER_SMN4B,0.3,1,True,0.130771756,,
2019-10-13 02:00:00+00:00,ER_SMN4B,0.4,1,True,0.161829755,,-11593.80957
2019-10-13 03:00:00+00:00,ER_SMN4B,0.1,1,True,0.104710966,,-4257.220703
2019-10-13 03:00:00+00:00,ER_SMN4B,0.3,1,True,0.131210178,,
2019-10-13 03:00:00+00:00,ER_SMN4B,0.4,1,True,0.162654012,,-11353.40527
2019-10-13 04:00:00+00:00,ER_SMN4B,0.1,1,True,0.10286732,,-4758.018555
2019-10-13 04:00:00+00:00,ER_SMN4B,0.3,1,True,0.131648242,,
2019-10-13 04:00:00+00:00,ER_SMN4B,0.4,1,True,0.162654012,,-11236.37305
2019-10-13 05:00:00+00:00,ER_SMN4B,0.1,1,True,0.101480618,,-5208.661621
2019-10-13 05:00:00+00:00,ER_SMN4B,0.3,1,True,0.131648242,,
2019-10-13 05:00:00+00:00,ER_SMN4B,0.4,1,True,0.163065612,,-11301.24121
2019-10-13 06:00:00+00:00,ER_SMN4B,0.1,1,True,0.100554258,,-5623.751953
2019-10-13 06:00:00+00:00,ER_SMN4B,0.3,1,True,0.131648242,,
2019-10-13 06:00:00+00:00,ER_SMN4B,0.4,1,True,0.163065612,,-11148.74902
2019-10-13 07:00:00+00:00,ER_SMN4B,0.1,1,True,0.099161871,,-6476.288086
2019-10-13 07:00:00+00:00,ER_SMN4B,0.3,1,True,0.131648242,,
2019-10-13 07:00:00+00:00,ER_SMN4B,0.4,1,True,0.163476869,,-11236.37305
2019-10-13 08:00:00+00:00,ER_SMN4B,0.1,1,True,0.09823171,,-7347.272461
2019-10-13 08:00:00+00:00,ER_SMN4B,0.3,1,True,0.131648242,,
2019-10-13 08:00:00+00:00,ER_SMN4B,0.4,1,True,0.163476869,,-11259.68262
2019-10-13 09:00:00+00:00,ER_SMN4B,0.1,1,True,0.096833624,,-7838.376953
2019-10-13 09:00:00+00:00,ER_SMN4B,0.3,1,True,0.131648242,,
2019-10-13 09:00:00+00:00,ER_SMN4B,0.4,1,True,0.163476869,,-10970.49316
2019-10-13 10:00:00+00:00,ER_SMN4B,0.1,1,True,0.09636683,,-8668.144531
2019-10-13 10:00:00+00:00,ER_SMN4B,0.3,1,True,0.131648242,,
2019-10-13 10:00:00+00:00,ER_SMN4B,0.4,1,True,0.163476869,,-11156.45313
2019-10-13 11:00:00+00:00,ER_SMN4B,0.1,1,True,0.095432103,,-9546.103516
2019-10-13 11:00:00+00:00,ER_SMN4B,0.3,1,True,0.131648242,,
2019-10-13 11:00:00+00:00,ER_SMN4B,0.4,1,True,0.163476869,,-11226.02832
2019-10-13 12:00:00+00:00,ER_SMN4B,0.1,1,True,0.094964169,,-10960.39355
2019-10-13 12:00:00+00:00,ER_SMN4B,0.3,1,True,0.131210178,,
2019-10-13 12:00:00+00:00,ER_SMN4B,0.4,1,True,0.163476869,,-11314.25977
2019-10-13 13:00:00+00:00,ER_SMN4B,0.1,1,True,0.094495848,,-11962.61523
2019-10-13 13:00:00+00:00,ER_SMN4B,0.3,1,True,0.130771756,,
2019-10-13 13:00:00+00:00,ER_SMN4B,0.4,1,True,0.163476869,,-11257.08984
2019-10-13 14:00:00+00:00,ER_SMN4B,0.1,1,True,0.093558066,,-12388.71191
2019-10-13 14:00:00+00:00,ER_SMN4B,0.3,1,True,0.130332962,,
2019-10-13 14:00:00+00:00,ER_SMN4B,0.4,1,True,0.163476869,,-11540.54004
2019-10-13 15:00:00+00:00,ER_SMN4B,0.1,1,True,0.093088605,,-12957.64746
2019-10-13 15:00:00+00:00,ER_SMN4B,0.3,1,True,0.130332962,,
2019-10-13 15:00:00+00:00,ER_SMN4B,0.4,1,True,0.163476869,,-11620.53516
2019-10-13 16:00:00+00:00,ER_SMN4B,0.1,1,True,0.093088605,,-13268.63184
