datetime_UTC,site_id,depth_m,replicate,is_timeseries,volumetric_water_content_m3_m3,gravimetric_water_content_gH2O_gs,water_potential_kPa
2018-06-14 00:00:00+00:00,001-ER18,0.05,1,False,0.1151,,
2018-06-14 00:00:00+00:00,002-ER18,0.05,1,False,0.1671,,
2018-06-14 00:00:00+00:00,003-ER18,0.05,1,False,0.1553,,
2018-06-14 00:00:00+00:00,004-ER18,0.05,1,False,0.1878,,
2018-06-14 00:00:00+00:00,005-ER18,0.05,1,False,0.2,,
2018-06-14 00:00:00+00:00,006-ER18,0.05,1,False,0.1293,,
2018-06-14 00:00:00+00:00,007-ER18,0.05,1,False,0.176,,
2018-06-14 00:00:00+00:00,008-ER18,0.05,1,False,0.1737,,
2018-06-14 00:00:00+00:00,009-ER18,0.05,1,False,0.2464,,
2018-06-14 00:00:00+00:00,021-ER18,0.05,1,False,0.2385,,
2018-06-14 00:00:00+00:00,022-ER18,0.05,1,False,0.2929,,
2018-06-14 00:00:00+00:00,023-ER18,0.05,1,False,0.2097,,
2018-06-14 00:00:00+00:00,024-ER18,0.05,1,False,0.4138,,
2018-06-14 00:00:00+00:00,026-ER18,0.05,1,False,0.1244,,
2018-06-14 00:00:00+00:00,027-ER18,0.05,1,False,0.3593,,
2018-06-14 00:00:00+00:00,028-ER18,0.05,1,False,0.1915,,
2018-06-14 00:00:00+00:00,029-ER18,0.05,1,False,0.2807,,
2018-06-14 00:00:00+00:00,030-ER18,0.05,1,False,0.1095,,
2018-06-14 00:00:00+00:00,031-ER18,0.05,1,False,0.2259,,
2018-06-14 00:00:00+00:00,032-ER18,0.05,1,False,0.3284,,
2018-06-15 00:00:00+00:00,010-ER18,0.05,1,False,0.1541,,
2018-06-15 00:00:00+00:00,011-ER18,0.05,1,False,0.1866,,
2018-06-15 00:00:00+00:00,012-ER18,0.05,1,False,0.1393,,
2018-06-15 00:00:00+00:00,013-ER18,0.05,1,False,0.1615,,
2018-06-15 00:00:00+00:00,014-ER18,0.05,1,False,0.1479,,
2018-06-15 00:00:00+00:00,015-ER18,0.05,1,False,0.1466,,
2018-06-15 00:00:00+00:00,016-ER18,0.05,1,False,0.1088,,
2018-06-15 00:00:00+00:00,017-ER18,0.05,1,False,0.1661,,
2018-06-15 00:00:00+00:00,018-ER18,0.05,1,False,0.1542,,
2018-06-15 00:00:00+00:00,019-ER18,0.05,1,False,0.1383,,
2018-06-15 00:00:00+00:00,033-ER18,0.05,1,False,0.1335,,
2018-06-15 00:00:00+00:00,034-ER18,0.05,1,False,0.1511,,
2018-06-15 00:00:00+00:00,035-ER18,0.05,1,False,0.1735,,
2018-06-15 00:00:00+00:00,036-ER18,0.05,1,False,0.1422,,
2018-06-15 00:00:00+00:00,037-ER18,0.05,1,False,0.114,,
2018-06-15 00:00:00+00:00,038-ER18,0.05,1,False,0.1337,,
2018-06-15 00:00:00+00:00,039-ER18,0.05,1,False,0.1197,,
2018-06-15 00:00:00+00:00,040-ER18,0.05,1,False,0.1547,,
2018-06-15 00:00:00+00:00,041-ER18,0.05,1,False,0.1197,,
2018-06-15 00:00:00+00:00,042-ER18,0.05,1,False,0.2022,,
2018-06-15 00:00:00+00:00,044-ER18,0.05,1,False,0.2504,,
2018-06-15 00:00:00+00:00,045-ER18,0.05,1,False,0.1615,,
2018-06-15 00:00:00+00:00,046-ER18,0.05,1,False,0.2058,,
2018-06-15 00:00:00+00:00,047-ER18,0.05,1,False,0.1645,,
2018-06-15 00:00:00+00:00,048-ER18,0.05,1,False,0.1643,,
2018-06-15 00:00:00+00:00,049-ER18,0.05,1,False,0.1814,,
2018-06-15 00:00:00+00:00,050-ER18,0.05,1,False,0.1868,,
2018-06-15 00:00:00+00:00,051-ER18,0.05,1,False,0.1681,,
2018-06-15 00:00:00+00:00,052-ER18,0.05,1,False,0.24,,
