datetime_UTC,site_id,depth_m,replicate,is_timeseries,volumetric_water_content_m3_m3,gravimetric_water_content_gH2O_gs,water_potential_kPa
2018-10-05 18:00:00+00:00,Slate River OBJ-2,0.4,1,True,0.459,,
2018-10-05 18:00:00+00:00,Slate River OBJ-2,0.6,1,True,0.554,,
2018-10-05 18:00:00+00:00,Slate River OBJ-2,0.825,1,True,0.514,,
2018-10-05 18:30:00+00:00,Slate River OBJ-2,0.4,1,True,0.459,,
2018-10-05 18:30:00+00:00,Slate River OBJ-2,0.6,1,True,0.554,,
2018-10-05 18:30:00+00:00,Slate River OBJ-2,0.825,1,True,0.514,,
2018-10-05 19:00:00+00:00,Slate River OBJ-2,0.4,1,True,0.458,,
2018-10-05 19:00:00+00:00,Slate River OBJ-2,0.6,1,True,0.554,,
2018-10-05 19:00:00+00:00,Slate River OBJ-2,0.825,1,True,0.514,,
2018-10-05 19:30:00+00:00,Slate River OBJ-2,0.4,1,True,0.458,,
2018-10-05 19:30:00+00:00,Slate River OBJ-2,0.6,1,True,0.554,,
2018-10-05 19:30:00+00:00,Slate River OBJ-2,0.825,1,True,0.514,,
2018-10-05 20:00:00+00:00,Slate River OBJ-2,0.4,1,True,0.458,,
2018-10-05 20:00:00+00:00,Slate River OBJ-2,0.6,1,True,0.554,,
2018-10-05 20:00:00+00:00,Slate River OBJ-2,0.825,1,True,0.514,,
2018-10-05 20:30:00+00:00,Slate River OBJ-2,0.4,1,True,0.458,,
2018-10-05 20:30:00+00:00,Slate River OBJ-2,0.6,1,True,0.554,,
2018-10-05 20:30:00+00:00,Slate River OBJ-2,0.825,1,True,0.514,,
2018-10-05 21:00:00+00:00,Slate River OBJ-2,0.4,1,True,0.458,,
2018-10-05 21:00:00+00:00,Slate River OBJ-2,0.6,1,True,0.554,,
2018-10-05 21:00:00+00:00,Slate River OBJ-2,0.825,1,True,0.514,,
2018-10-05 21:30:00+00:00,Slate River OBJ-2,0.4,1,True,0.458,,
2018-10-05 21:30:00+00:00,Slate River OBJ-2,0.6,1,True,0.554,,
2018-10-05 21:30:00+00:00,Slate River OBJ-2,0.825,1,True,0.514,,
2018-10-05 22:00:00+00:00,Slate River OBJ-2,0.4,1,True,0.458,,
2018-10-05 22:00:00+00:00,Slate River OBJ-2,0.6,1,True,0.554,,
2018-10-05 22:00:00+00:00,Slate River OBJ-2,0.825,1,True,0.514,,
2018-10-05 22:30:00+00:00,Slate River OBJ-2,0.4,1,True,0.458,,
2018-10-05 22:30:00+00:00,Slate River OBJ-2,0.6,1,True,0.554,,
2018-10-05 22:30:00+00:00,Slate River OBJ-2,0.825,1,True,0.514,,
2018-10-05 23:00:00+00:00,Slate River OBJ-2,0.4,1,True,0.458,,
2018-10-05 23:00:00+00:00,Slate River OBJ-2,0.6,1,True,0.554,,
2018-10-05 23:00:00+00:00,Slate River OBJ-2,0.825,1,True,0.514,,
2018-10-05 23:30:00+00:00,Slate River OBJ-2,0.4,1,True,0.458,,
2018-10-05 23:30:00+00:00,Slate River OBJ-2,0.6,1,True,0.554,,
2018-10-05 23:30:00+00:00,Slate River OBJ-2,0.825,1,True,0.514,,
2018-10-06 00:00:00+00:00,Slate River OBJ-2,0.4,1,True,0.458,,
2018-10-06 00:00:00+00:00,Slate River OBJ-2,0.6,1,True,0.554,,
2018-10-06 00:00:00+00:00,Slate River OBJ-2,0.825,1,True,0.514,,
2018-10-06 00:30:00+00:00,Slate River OBJ-2,0.4,1,True,0.458,,
2018-10-06 00:30:00+00:00,Slate River OBJ-2,0.6,1,True,0.554,,
2018-10-06 00:30:00+00:00,Slate River OBJ-2,0.825,1,True,0.514,,
2018-10-06 01:00:00+00:00,Slate River OBJ-2,0.4,1,True,0.458,,
2018-10-06 01:00:00+00:00,Slate River OBJ-2,0.6,1,True,0.554,,
2018-10-06 01:00:00+00:00,Slate River OBJ-2,0.825,1,True,0.514,,
2018-10-06 01:30:00+00:00,Slate River OBJ-2,0.4,1,True,0.458,,
2018-10-06 01:30:00+00:00,Slate River OBJ-2,0.6,1,True,0.554,,
2018-10-06 01:30:00+00:00,Slate River OBJ-2,0.825,1,True,0.514,,
2018-10-06 02:00:00+00:00,Slate River OBJ-2,0.4,1,True,0.459,,
